javascript ,100.0
javascript,100.0
jump ,94.08010822013561
jump,94.08010822013561
web ,82.04346828630534
web,82.04346828630534
function,78.9544173773799
function ,78.9544173773799
browser,71.82468612812083
browser ,71.82468612812083
programming language,65.66195422666217
programming language ,65.66195422666217
web page ,64.67678450295438
web page,64.67678450295438
language ,63.99541578929834
language,63.99541578929834
object ,61.9569582762495
object,61.9569582762495
web browser ,61.68955960860877
web browser,61.68955960860877
example,60.48891905538929
example ,60.48891905538929
javascript javascript,59.878223012015184
javascript javascript ,59.878223012015184
html,58.17857659186589
html ,58.17857659186589
java ,56.48773864280181
java,56.48773864280181
scripting language,55.101258091102586
scripting language ,55.101258091102586
javascript engine ,54.87004504267299
javascript engine,54.87004504267299
dom ,54.78042363266434
dom,54.78042363266434
internet explorer ,54.579087733136916
internet explorer,54.579087733136916
ecmascript,53.613516675464936
ecmascript ,53.613516675464936
javascript and java ,53.53246733445261
javascript and java,53.53246733445261
prototype,53.374237855714306
prototype ,53.374237855714306
mozilla developer network ,53.190362194935304
mozilla developer network,53.190362194935304
javascript code,53.17457335425624
javascript code ,53.17457335425624
script,53.01104103850655
script ,53.01104103850655
special page,52.24253577229218
special page ,52.24253577229218
page,52.0148202704272
page ,52.0148202704272
javascript implementation ,51.89438583058562
javascript implementation,51.89438583058562
application,51.49519159445266
application ,51.49519159445266
microsoft ,51.46632840943253
microsoft,51.46632840943253
mozilla ,51.45093876599712
mozilla,51.45093876599712
html dom,51.21051361370122
html dom ,51.21051361370122
user group ,51.19214476558218
user group,51.19214476558218
edit source,50.90651982758799
edit source ,50.90651982758799
node j ,50.84827889571734
node j,50.84827889571734
namespace,50.3915446036632
namespace ,50.3915446036632
brendan eich ,50.246532426841
brendan eich,50.246532426841
version ,50.22441802362847
version,50.22441802362847
scripting,50.057775889883956
scripting ,50.057775889883956
string ,49.91646994477971
string,49.91646994477971
page content language,49.60577478595665
page content language ,49.60577478595665
user ,49.536849144063204
user,49.536849144063204
mw config,49.4278361643611
mw config ,49.4278361643611
content language ,48.850722730730325
content language,48.850722730730325
java programming language,48.76270611995306
java programming language ,48.76270611995306
edit,47.940698693720044
edit ,47.940698693720044
document object model,47.84057618990118
document object model ,47.84057618990118
netscape ,47.72248075043503
netscape,47.72248075043503
mediawiki,47.50498895750535
mediawiki ,47.50498895750535
implementation ,47.11563031046407
implementation,47.11563031046407
javascript language,47.06272855279028
javascript language ,47.06272855279028
google,47.027326876520966
google ,47.027326876520966
language code,46.54416567362929
language code ,46.54416567362929
web page scripting ,46.44386298083239
web page scripting,46.44386298083239
douglas crockford,46.266185600362235
douglas crockford ,46.266185600362235
javascript example,46.11443964689031
javascript example ,46.11443964689031
mozilla foundation,46.01548106090494
mozilla foundation ,46.01548106090494
source code,45.98061857797414
source code ,45.98061857797414
type description availability ,45.725282223340365
type description availability,45.725282223340365
object prototype,45.52066521164378
object prototype ,45.52066521164378
jump up ecmascript language specification,45.49291866037321
jump up ecmascript language specification ,45.49291866037321
method ,45.41529648826686
method,45.41529648826686
web application,45.28365068142435
web application ,45.28365068142435
current user ,45.21253045910671
current user,45.21253045910671
isbn,44.9928419080455
isbn ,44.9928419080455
feature ,44.75817530206195
feature,44.75817530206195
support,44.736836233722755
support ,44.736836233722755
functional programming ,44.681342511719954
functional programming,44.681342511719954
javascript interpreter ,44.64777184812136
javascript interpreter,44.64777184812136
page title,44.29689467705436
page title ,44.29689467705436
javascript syntax ,44.22223658629218
javascript syntax,44.22223658629218
code ,44.21089421277106
code,44.21089421277106
environment,44.151906440779705
environment ,44.151906440779705
jump up peter-paul koch,44.05438213108232
jump up peter-paul koch ,44.05438213108232
eloquent javascript ,43.91786606760693
eloquent javascript,43.91786606760693
functional programming language ,43.78439619730437
functional programming language,43.78439619730437
array,43.68970793251948
array ,43.68970793251948
google chrome,43.64732042320654
google chrome ,43.64732042320654
language variant ,43.52267055662816
language variant,43.52267055662816
ecmascript standard ,43.48500141800128
ecmascript standard,43.48500141800128
forum about js tutorial js home js introduction j ,43.454142449461735
forum about js tutorial js home js introduction j,43.454142449461735
javascript page,43.41764916476945
javascript page ,43.41764916476945
html page,43.37157410258748
html page ,43.37157410258748
